task_id	name	status	exit	realtime	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar
3089	PULL_KIR_PROTEINS (309)	COMPLETED	0	2.7s	27.3%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3090	PULL_KIR_PROTEINS (310)	COMPLETED	0	2.2s	36.1%	1.1%	43.2 MB	497.8 MB	43.2 MB	498.2 MB	6.2 MB	6.4 KB
3091	PULL_KIR_PROTEINS (311)	COMPLETED	0	2.4s	34.7%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.4 KB
3092	PULL_KIR_PROTEINS (312)	COMPLETED	0	2.2s	36.2%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.4 KB
3164	PULL_KIR_PROTEINS (325)	COMPLETED	0	2.1s	37.3%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
3195	PULL_KIR_PROTEINS (326)	COMPLETED	0	2.8s	26.2%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
3093	PULL_KIR_PROTEINS (313)	COMPLETED	0	2s	33.5%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3100	PULL_KIR_PROTEINS (318)	COMPLETED	0	2s	30.8%	1.2%	46 MB	498.7 MB	46 MB	498.7 MB	6.2 MB	5.5 KB
3113	PULL_KIR_PROTEINS (319)	COMPLETED	0	2s	33.6%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.4 KB
3135	PULL_KIR_PROTEINS (321)	COMPLETED	0	1.9s	42.3%	0.5%	19.5 MB	471.3 MB	19.5 MB	471.3 MB	6.2 MB	6.4 KB
3148	PULL_KIR_PROTEINS (322)	COMPLETED	0	1.8s	40.2%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
3366	PULL_KIR_PROTEINS (331)	COMPLETED	0	2.1s	38.4%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.5 KB
3153	PULL_KIR_PROTEINS (323)	COMPLETED	0	1.9s	35.9%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3212	PULL_KIR_PROTEINS (327)	COMPLETED	0	1.9s	30.7%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.4 KB
3232	PULL_KIR_PROTEINS (328)	COMPLETED	0	2.2s	27.2%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	6.5 KB
3362	PULL_KIR_PROTEINS (329)	COMPLETED	0	2.3s	31.8%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.5 KB
3160	PULL_KIR_PROTEINS (324)	COMPLETED	0	2.7s	28.2%	1.1%	43.6 MB	497.8 MB	43.7 MB	498.2 MB	6.2 MB	6.4 KB
3363	PULL_KIR_PROTEINS (330)	COMPLETED	0	1.9s	33.0%	0.5%	17.6 MB	469.1 MB	17.6 MB	469.1 MB	6.2 MB	6.5 KB
3377	PULL_KIR_PROTEINS (333)	COMPLETED	0	1.7s	37.8%	0.6%	21.1 MB	472.8 MB	21.1 MB	472.8 MB	6.2 MB	6.5 KB
3373	PULL_KIR_PROTEINS (332)	COMPLETED	0	2s	28.5%	0.5%	16.9 MB	468.9 MB	16.9 MB	469.1 MB	6.2 MB	6.5 KB
3379	PULL_KIR_PROTEINS (334)	COMPLETED	0	2.1s	42.3%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.5 KB
3384	PULL_KIR_PROTEINS (335)	COMPLETED	0	2.1s	31.2%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.5 KB
3387	PULL_KIR_PROTEINS (336)	COMPLETED	0	2.2s	28.8%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.5 KB
3392	PULL_KIR_PROTEINS (337)	COMPLETED	0	1.8s	32.0%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.5 KB
3401	PULL_KIR_PROTEINS (338)	COMPLETED	0	1.9s	30.3%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.5 KB
3405	PULL_KIR_PROTEINS (339)	COMPLETED	0	1.9s	32.9%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	6.5 KB
3407	PULL_KIR_PROTEINS (340)	COMPLETED	0	1.6s	33.5%	0.5%	17.5 MB	469.1 MB	17.5 MB	469.1 MB	6.2 MB	6.5 KB
3432	PULL_KIR_PROTEINS (347)	COMPLETED	0	1.8s	28.7%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.5 KB
3410	PULL_KIR_PROTEINS (341)	COMPLETED	0	1.9s	35.6%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	6.5 KB
3414	PULL_KIR_PROTEINS (342)	COMPLETED	0	2.4s	32.9%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.5 KB
3415	PULL_KIR_PROTEINS (343)	COMPLETED	0	1.8s	31.1%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.5 KB
3420	PULL_KIR_PROTEINS (344)	COMPLETED	0	1.9s	29.0%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.5 KB
3429	PULL_KIR_PROTEINS (346)	COMPLETED	0	1.5s	35.9%	0.4%	16.4 MB	468.9 MB	16.5 MB	469 MB	6.2 MB	6.5 KB
3438	PULL_KIR_PROTEINS (348)	COMPLETED	0	1.6s	31.0%	0.3%	12.8 MB	59.5 MB	12.8 MB	59.5 MB	6.2 MB	6.5 KB
3423	PULL_KIR_PROTEINS (345)	COMPLETED	0	3.1s	18.9%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.5 KB
3443	PULL_KIR_PROTEINS (349)	COMPLETED	0	2.7s	21.3%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.5 KB
3448	PULL_KIR_PROTEINS (351)	COMPLETED	0	3.7s	14.4%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.5 KB
3454	PULL_KIR_PROTEINS (352)	COMPLETED	0	1.9s	36.5%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.5 KB
3461	PULL_KIR_PROTEINS (353)	COMPLETED	0	1.9s	31.9%	0.3%	12.7 MB	59.5 MB	12.7 MB	59.5 MB	6.2 MB	6.5 KB
3463	PULL_KIR_PROTEINS (354)	COMPLETED	0	1.7s	34.8%	0.6%	23.1 MB	474.5 MB	23.1 MB	474.5 MB	6.2 MB	6.5 KB
3467	PULL_KIR_PROTEINS (355)	COMPLETED	0	1.9s	38.6%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.5 KB
3446	PULL_KIR_PROTEINS (350)	COMPLETED	0	2.1s	33.3%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	6.5 KB
3470	PULL_KIR_PROTEINS (356)	COMPLETED	0	2.1s	32.1%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.5 KB
3475	PULL_KIR_PROTEINS (357)	COMPLETED	0	2.3s	27.4%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.5 KB
3485	PULL_KIR_PROTEINS (358)	COMPLETED	0	2.1s	33.2%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.5 KB
3494	PULL_KIR_PROTEINS (360)	COMPLETED	0	2s	32.6%	1.2%	45.9 MB	498.7 MB	45.9 MB	498.7 MB	6.2 MB	6.4 KB
3506	PULL_KIR_PROTEINS (362)	COMPLETED	0	1.7s	38.5%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.4 KB
3497	PULL_KIR_PROTEINS (361)	COMPLETED	0	3.4s	22.1%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3536	PULL_KIR_PROTEINS (368)	COMPLETED	0	1.7s	41.9%	0.5%	17.8 MB	469.3 MB	17.8 MB	469.3 MB	6.2 MB	6.4 KB
21185	PULL_IPD_MHC (9686)	COMPLETED	0	3s	22.1%	1.2%	45.2 MB	498.8 MB	45.2 MB	498.8 MB	6.6 MB	15.5 KB
3509	PULL_KIR_PROTEINS (363)	COMPLETED	0	2.7s	27.9%	1.1%	43.4 MB	497.8 MB	43.4 MB	498.2 MB	6.2 MB	5.5 KB
3528	PULL_KIR_PROTEINS (367)	COMPLETED	0	2.1s	37.9%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.4 KB
3519	PULL_KIR_PROTEINS (365)	COMPLETED	0	1.7s	41.8%	0.5%	20.2 MB	472.4 MB	20.2 MB	472.4 MB	6.2 MB	6.4 KB
3526	PULL_KIR_PROTEINS (366)	COMPLETED	0	1.6s	38.9%	0.5%	18.5 MB	470.7 MB	18.5 MB	470.7 MB	6.2 MB	6.4 KB
3583	PULL_KIR_PROTEINS (369)	COMPLETED	0	1.8s	38.5%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.4 KB
3588	PULL_KIR_PROTEINS (370)	COMPLETED	0	1.6s	37.2%	0.5%	20.4 MB	472.5 MB	20.4 MB	472.5 MB	6.2 MB	5.5 KB
3489	PULL_KIR_PROTEINS (359)	COMPLETED	0	7.8s	9.2%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.5 KB
3515	PULL_KIR_PROTEINS (364)	COMPLETED	0	4.3s	16.9%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	6.4 KB
3589	PULL_KIR_PROTEINS (371)	COMPLETED	0	1.7s	36.9%	0.5%	17.8 MB	469.2 MB	17.8 MB	469.2 MB	6.2 MB	6.4 KB
3593	PULL_KIR_PROTEINS (372)	COMPLETED	0	1.6s	40.9%	0.6%	23.4 MB	474.7 MB	23.4 MB	474.7 MB	6.2 MB	5.5 KB
3596	PULL_KIR_PROTEINS (373)	COMPLETED	0	2.8s	28.5%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	5.5 KB
3617	PULL_KIR_PROTEINS (375)	COMPLETED	0	1.7s	38.5%	0.5%	17.6 MB	469.1 MB	17.6 MB	469.1 MB	6.2 MB	6.4 KB
3599	PULL_KIR_PROTEINS (374)	COMPLETED	0	1.8s	32.6%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.5 KB
3621	PULL_KIR_PROTEINS (376)	COMPLETED	0	2.1s	30.1%	1.1%	43.8 MB	497.8 MB	43.8 MB	498.2 MB	6.2 MB	6.4 KB
3628	PULL_KIR_PROTEINS (378)	COMPLETED	0	2.1s	28.5%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3625	PULL_KIR_PROTEINS (377)	COMPLETED	0	2.2s	28.8%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3727	PULL_KIR_PROTEINS (387)	COMPLETED	0	1.7s	34.8%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	6.4 KB
3634	PULL_KIR_PROTEINS (379)	COMPLETED	0	2.5s	24.6%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
3659	PULL_KIR_PROTEINS (381)	COMPLETED	0	2.1s	35.9%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	6.4 KB
3709	PULL_KIR_PROTEINS (384)	COMPLETED	0	2.2s	37.1%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3693	PULL_KIR_PROTEINS (382)	COMPLETED	0	2.3s	28.2%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	6.4 KB
3773	PULL_KIR_PROTEINS (391)	COMPLETED	0	2s	34.0%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3713	PULL_KIR_PROTEINS (385)	COMPLETED	0	2.2s	29.1%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3788	PULL_KIR_PROTEINS (394)	COMPLETED	0	2s	31.5%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3724	PULL_KIR_PROTEINS (386)	COMPLETED	0	2.1s	29.6%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3640	PULL_KIR_PROTEINS (380)	COMPLETED	0	2.1s	37.0%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
3705	PULL_KIR_PROTEINS (383)	COMPLETED	0	3.1s	21.2%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.4 KB
3735	PULL_KIR_PROTEINS (388)	COMPLETED	0	1.9s	36.3%	1.2%	45.9 MB	498.7 MB	45.9 MB	498.7 MB	6.2 MB	6.4 KB
3751	PULL_KIR_PROTEINS (389)	COMPLETED	0	2.1s	33.4%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3774	PULL_KIR_PROTEINS (392)	COMPLETED	0	2.1s	33.9%	0.8%	30.3 MB	482.7 MB	30.3 MB	482.7 MB	6.2 MB	6.4 KB
3766	PULL_KIR_PROTEINS (390)	COMPLETED	0	2.5s	29.2%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.4 KB
3796	PULL_KIR_PROTEINS (395)	COMPLETED	0	2s	35.3%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3781	PULL_KIR_PROTEINS (393)	COMPLETED	0	2.5s	26.8%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3801	PULL_KIR_PROTEINS (396)	COMPLETED	0	1.9s	36.1%	0.4%	12.8 MB	59.5 MB	12.8 MB	59.5 MB	6.2 MB	5.5 KB
3808	PULL_KIR_PROTEINS (397)	COMPLETED	0	2s	31.9%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
15435	PULL_IPD_MHC (4016)	COMPLETED	0	2.3s	27.0%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	15.8 KB
3814	PULL_KIR_PROTEINS (398)	COMPLETED	0	2.5s	29.7%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3822	PULL_KIR_PROTEINS (399)	COMPLETED	0	2s	31.3%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.5 KB
3824	PULL_KIR_PROTEINS (400)	COMPLETED	0	2.4s	29.6%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.4 KB
3874	PULL_KIR_PROTEINS (408)	COMPLETED	0	2.1s	33.3%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.4 KB
3879	PULL_KIR_PROTEINS (409)	COMPLETED	0	2.5s	32.6%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.4 KB
3834	PULL_KIR_PROTEINS (402)	COMPLETED	0	2.2s	33.2%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3828	PULL_KIR_PROTEINS (401)	COMPLETED	0	2.4s	31.1%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3837	PULL_KIR_PROTEINS (403)	COMPLETED	0	2.3s	34.5%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	6.4 KB
3842	PULL_KIR_PROTEINS (404)	COMPLETED	0	2.4s	31.3%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.4 KB
3844	PULL_KIR_PROTEINS (405)	COMPLETED	0	2.8s	26.4%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
3850	PULL_KIR_PROTEINS (406)	COMPLETED	0	2.1s	35.1%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
3888	PULL_KIR_PROTEINS (410)	COMPLETED	0	2.2s	31.0%	1.2%	46.1 MB	498.7 MB	46.1 MB	498.7 MB	6.2 MB	5.5 KB
3925	PULL_KIR_PROTEINS (417)	COMPLETED	0	2s	35.6%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3865	PULL_KIR_PROTEINS (407)	COMPLETED	0	2.1s	32.1%	1.2%	46 MB	498.7 MB	46 MB	498.7 MB	6.2 MB	6.4 KB
3891	PULL_KIR_PROTEINS (411)	COMPLETED	0	2s	33.6%	1.2%	45.3 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.4 KB
3932	PULL_KIR_PROTEINS (418)	COMPLETED	0	2.4s	29.1%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	6.4 KB
3894	PULL_KIR_PROTEINS (412)	COMPLETED	0	2s	39.3%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3899	PULL_KIR_PROTEINS (413)	COMPLETED	0	2.2s	33.7%	1.2%	45.9 MB	498.7 MB	45.9 MB	498.7 MB	6.2 MB	6.4 KB
3910	PULL_KIR_PROTEINS (414)	COMPLETED	0	2.2s	36.5%	1.2%	46 MB	498.7 MB	46 MB	498.7 MB	6.2 MB	6.4 KB
3913	PULL_KIR_PROTEINS (415)	COMPLETED	0	2.1s	34.9%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
3917	PULL_KIR_PROTEINS (416)	COMPLETED	0	2.2s	35.8%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
3962	PULL_KIR_PROTEINS (419)	COMPLETED	0	2.5s	31.3%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.5 KB
3971	PULL_KIR_PROTEINS (420)	COMPLETED	0	2.5s	28.6%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	5.5 KB
18998	PULL_IPD_MHC (7533)	COMPLETED	0	2.7s	25.6%	1.2%	45.6 MB	498.8 MB	45.6 MB	498.8 MB	6.6 MB	15.7 KB
3984	PULL_KIR_PROTEINS (421)	COMPLETED	0	2.3s	29.8%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.4 KB
4000	PULL_KIR_PROTEINS (422)	COMPLETED	0	1.9s	37.0%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
4003	PULL_KIR_PROTEINS (423)	COMPLETED	0	1.5s	40.3%	0.5%	16.9 MB	468.9 MB	16.9 MB	469 MB	6.2 MB	6.4 KB
4004	PULL_KIR_PROTEINS (424)	COMPLETED	0	2s	37.7%	1.2%	45.9 MB	498.7 MB	45.9 MB	498.7 MB	6.2 MB	6.4 KB
4005	PULL_KIR_PROTEINS (425)	COMPLETED	0	2.1s	39.1%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.4 KB
4006	PULL_KIR_PROTEINS (426)	COMPLETED	0	2.1s	29.9%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	5.5 KB
4008	PULL_KIR_PROTEINS (428)	COMPLETED	0	2s	33.2%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	6.4 KB
4032	PULL_KIR_PROTEINS (434)	COMPLETED	0	2s	28.1%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
4027	PULL_KIR_PROTEINS (431)	COMPLETED	0	1.9s	30.4%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	6.4 KB
4077	PULL_KIR_PROTEINS (437)	COMPLETED	0	1.8s	33.4%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
4007	PULL_KIR_PROTEINS (427)	COMPLETED	0	1.8s	35.1%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.5 KB
4024	PULL_KIR_PROTEINS (429)	COMPLETED	0	2s	36.4%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
4025	PULL_KIR_PROTEINS (430)	COMPLETED	0	2.1s	38.7%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
4028	PULL_KIR_PROTEINS (432)	COMPLETED	0	1.8s	31.3%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	6.4 KB
4069	PULL_KIR_PROTEINS (436)	COMPLETED	0	1.9s	29.7%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
4043	PULL_KIR_PROTEINS (435)	COMPLETED	0	1.9s	30.1%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
4029	PULL_KIR_PROTEINS (433)	COMPLETED	0	2.1s	29.2%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
4173	PULL_KIR_PROTEINS (438)	COMPLETED	0	2s	28.4%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.4 KB
4180	PULL_KIR_PROTEINS (439)	COMPLETED	0	1.9s	31.3%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.4 KB
4187	PULL_KIR_PROTEINS (440)	COMPLETED	0	1.7s	35.3%	0.5%	18.3 MB	470.6 MB	18.3 MB	470.6 MB	6.2 MB	6.4 KB
4190	PULL_KIR_PROTEINS (441)	COMPLETED	0	2.2s	25.2%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.4 KB
4195	PULL_KIR_PROTEINS (442)	COMPLETED	0	2.2s	36.1%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.4 KB
4204	PULL_KIR_PROTEINS (444)	COMPLETED	0	1.6s	37.3%	0.6%	21.4 MB	472.8 MB	21.4 MB	472.8 MB	6.2 MB	6.4 KB
4201	PULL_KIR_PROTEINS (443)	COMPLETED	0	2s	28.3%	0.3%	12.7 MB	59.5 MB	12.7 MB	59.5 MB	6.2 MB	6.4 KB
4217	PULL_KIR_PROTEINS (446)	COMPLETED	0	2s	34.1%	0.5%	19.3 MB	470.7 MB	19.3 MB	470.7 MB	6.2 MB	6.4 KB
4211	PULL_KIR_PROTEINS (445)	COMPLETED	0	2.2s	33.0%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
4228	PULL_KIR_PROTEINS (448)	COMPLETED	0	2.4s	33.2%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.3 KB
4221	PULL_KIR_PROTEINS (447)	COMPLETED	0	2.6s	28.6%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	6.4 KB
4234	PULL_KIR_PROTEINS (449)	COMPLETED	0	2.4s	31.1%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.3 KB
4240	PULL_KIR_PROTEINS (450)	COMPLETED	0	1.9s	33.0%	1.2%	45.6 MB	498.7 MB	45.6 MB	498.7 MB	6.2 MB	5.5 KB
4250	PULL_KIR_PROTEINS (452)	COMPLETED	0	1.9s	32.7%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.3 KB
4291	PULL_KIR_PROTEINS (459)	COMPLETED	0	2.1s	34.9%	1.2%	45.7 MB	498.7 MB	45.7 MB	498.7 MB	6.2 MB	6.3 KB
4244	PULL_KIR_PROTEINS (451)	COMPLETED	0	2.2s	33.0%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.3 KB
4257	PULL_KIR_PROTEINS (453)	COMPLETED	0	2.3s	32.2%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.3 KB
4270	PULL_KIR_PROTEINS (456)	COMPLETED	0	2.1s	26.9%	1.2%	44.9 MB	498.7 MB	44.9 MB	498.7 MB	6.2 MB	5.5 KB
4260	PULL_KIR_PROTEINS (454)	COMPLETED	0	2.4s	27.7%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.3 KB
4319	PULL_KIR_PROTEINS (463)	COMPLETED	0	1.7s	34.4%	0.5%	18.7 MB	470.7 MB	18.7 MB	470.7 MB	6.2 MB	5.5 KB
4345	PULL_KIR_PROTEINS (466)	COMPLETED	0	2s	35.7%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	5.5 KB
4327	PULL_KIR_PROTEINS (464)	COMPLETED	0	2.2s	33.1%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.3 KB
4350	PULL_KIR_PROTEINS (467)	COMPLETED	0	2s	35.5%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	5.5 KB
4359	PULL_KIR_PROTEINS (468)	COMPLETED	0	1.9s	36.2%	0.5%	20.5 MB	472.4 MB	20.5 MB	472.4 MB	6.2 MB	5.5 KB
4268	PULL_KIR_PROTEINS (455)	COMPLETED	0	2.3s	30.1%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.3 KB
4296	PULL_KIR_PROTEINS (460)	COMPLETED	0	2s	36.3%	1.2%	45.1 MB	498.7 MB	45.1 MB	498.7 MB	6.2 MB	6.3 KB
4284	PULL_KIR_PROTEINS (458)	COMPLETED	0	2.2s	32.0%	1.2%	45.5 MB	498.7 MB	45.5 MB	498.7 MB	6.2 MB	6.3 KB
4281	PULL_KIR_PROTEINS (457)	COMPLETED	0	2.5s	26.8%	1.2%	45.1 MB	498.6 MB	45.1 MB	498.6 MB	6.2 MB	6.3 KB
4339	PULL_KIR_PROTEINS (465)	COMPLETED	0	1.6s	38.0%	1.2%	45.8 MB	498.7 MB	45.8 MB	498.7 MB	6.2 MB	5.5 KB
4311	PULL_KIR_PROTEINS (462)	COMPLETED	0	2s	37.7%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.3 KB
4307	PULL_KIR_PROTEINS (461)	COMPLETED	0	2.1s	32.4%	1.2%	45.3 MB	498.7 MB	45.3 MB	498.7 MB	6.2 MB	6.3 KB
4366	PULL_KIR_PROTEINS (469)	COMPLETED	0	2s	36.5%	1.2%	45 MB	498.7 MB	45 MB	498.7 MB	6.2 MB	5.5 KB
4383	PULL_KIR_PROTEINS (471)	COMPLETED	0	1.9s	33.2%	1.2%	45.2 MB	498.7 MB	45.2 MB	498.7 MB	6.2 MB	6.3 KB
4388	PULL_KIR_PROTEINS (472)	COMPLETED	0	2.1s	31.0%	1.2%	45.4 MB	498.7 MB	45.4 MB	498.7 MB	6.2 MB	6.3 KB
